sample_id,method,baseline_correct,corrected_correct,flip_to_correct,intervened,used_fallback,flip_to_wrong,image_id,question,ground_truth,question_type_structural,question_type_semantic,dominant_contradicted_type,has_contradicted_object_existence,has_contradicted_attribute,has_contradicted_spatial,has_contradicted_counting,has_contradicted_action,has_contradicted_text_ocr
12182875,E12b,0,0,0,1,0,0,2349905,What kind of clothing is brown?,jacket,query,cat,object_existence,1,1,0,0,0,0
15674769,E12b,1,1,0,1,0,0,2384074,What is the person that looks skinny doing?,playing,query,attr,object_existence,1,0,0,0,0,0
12866362,E12b,1,1,0,1,0,0,2352785,Is there a small bridge in the scene?,yes,verify,obj,none,0,0,0,0,0,0
10560556,E12b,0,1,1,1,0,0,2354917,Do you see any trays on the microwave?,yes,verify,rel,none,0,0,0,0,0,0
12585351,E12b,0,0,0,0,0,0,713913,Is there a woman to the right of the plate?,no,verify,rel,none,0,0,0,0,0,0
11576641,E12b,0,0,0,1,0,0,285728,Which kind of furniture is to the right of the fence?,chair,query,rel,object_existence,1,0,0,0,0,0
19635747,E12b,1,1,0,1,0,0,2321959,What is in the street?,train,query,rel,none,0,0,0,0,0,0
18821906,E12b,0,0,0,0,0,0,2333789,Do you see any kites or flags that are made of plastic?,no,logical,obj,none,0,0,0,0,0,0
18573128,E12b,0,1,1,1,0,0,2395994,What's in the basket?,bread,query,rel,none,0,0,0,0,0,0
19757887,E12b,1,0,0,1,0,1,2385218,What is on the cart that is made of metal?,luggage,query,rel,object_existence,1,0,0,0,0,0
16541724,E12b,1,1,0,1,0,0,2411098,Does the ground look white?,no,verify,attr,none,0,0,0,0,0,0
15198474,E12b,1,1,0,0,0,0,2390473,Do you see any lettuce in the drawer?,yes,verify,rel,none,0,0,0,0,0,0
11826769,E12b,1,1,0,1,0,0,2411323,What vehicle is on top of the train tracks?,train,query,rel,attribute,0,1,0,0,0,0
13741235,E12b,1,1,0,1,0,0,2382560,What is the animal in front of the house near the trash bin?,cat,query,rel,none,0,0,0,0,0,0
16269666,E12b,1,1,0,0,0,0,2407148,What animal is to the right of the person that the bottle is to the left of?,cat,query,rel,none,0,0,0,0,0,0
11193316,E12b,1,1,0,0,0,0,2401804,Where do you think is the person?,balcony,query,rel,none,0,0,0,0,0,0
1727120,E12b,1,1,0,0,0,0,2408322,On which side of the image is the kid?,right,query,attr,none,0,0,0,0,0,0
10316949,E12b,1,1,0,1,0,0,2404263,Are there any couches or drawers in this image?,no,logical,obj,attribute,0,1,0,0,0,0
15614530,E12b,1,1,0,1,0,0,2399690,Who is sitting on the couch?,boy,query,rel,object_existence,1,0,0,0,0,0
19184470,E12b,0,0,0,1,0,0,2347169,What is the man to the right of the glasses wearing?,cap,query,rel,object_existence,1,0,0,0,0,0
16160428,E12b,0,1,1,1,0,0,2391757,Is there either a gray bench or fence?,yes,logical,obj,none,0,0,0,0,0,0
17558076,E12b,0,0,0,0,0,0,2339979,What is the food that is to the left of the fence on the right?,candy,query,rel,none,0,0,0,0,0,0
151015949,E12b,0,0,0,0,0,0,2251,On which side of the picture is the woman?,left,query,attr,none,0,0,0,0,0,0
15781827,E12b,0,0,0,1,0,0,2323573,What is the piece of furniture to the right of the chair made of wood?,cupboard,query,rel,object_existence,1,0,0,0,0,0
14889537,E12b,1,1,0,1,0,0,2374981,Are there blue doors?,no,verify,obj,none,0,0,0,0,0,0
11778287,E12b,0,0,0,1,0,0,2407394,What kind of place is shown?,ocean,query,global,object_existence,1,0,0,0,0,0
18782471,E12b,1,1,0,0,0,0,2356933,On which side of the image is the tablecloth?,left,query,attr,none,0,0,0,0,0,0
17782439,E12b,0,1,1,1,0,0,2345405,Is the bench on the right side of the photo?,yes,verify,attr,object_existence,1,0,0,0,0,0
10661008,E12b,1,0,0,1,0,1,2366958,What clothing item is cream colored?,jacket,query,cat,object_existence,1,0,0,0,0,0
19415585,E12b,1,1,0,1,0,0,2363785,Is this a hot dog or a sandwich?,sandwich,choose,cat,object_existence,1,0,0,0,0,0
18699436,E12b,1,1,0,0,0,0,2325830,Is there either a black flag or clock in the scene?,yes,logical,obj,none,0,0,0,0,0,0
16591651,E12b,0,0,0,0,0,0,2392802,The car is of what color?,white,query,attr,none,0,0,0,0,0,0
131044853,E12b,1,1,0,1,0,0,1167,Does the chair look white?,no,verify,attr,none,0,0,0,0,0,0
17401170,E12b,1,1,0,0,0,0,2374484,What's the boy on?,surfboard,query,rel,none,0,0,0,0,0,0
13702729,E12b,1,1,0,0,0,0,2356634,What is the man wearing?,helmet,query,rel,none,0,0,0,0,0,0
12788970,E12b,1,1,0,0,0,0,2106,What is the piece of furniture that is to the left of the bed?,shelf,query,rel,none,0,0,0,0,0,0
1593265,E12b,0,1,1,1,0,0,2317027,How big is the garbage can that is to the left of the chair?,small,query,attr,object_existence,1,0,0,0,0,0
17873270,E12b,0,1,1,1,0,0,2329930,The sauce has which color?,orange,query,attr,none,0,0,0,0,0,0
14522466,E12b,0,0,0,0,0,0,2393625,Who is wearing a helmet?,boy,query,rel,none,0,0,0,0,0,0
18602175,E12b,1,1,0,1,0,0,2404083,Do the gray clouds look light and rainy?,no,logical,attr,object_existence,1,0,0,0,0,0
12836406,E12b,1,1,0,0,0,0,2348359,Was cardboard used to make the cup which is to the right of the sandwich?,no,verify,attr,none,0,0,0,0,0,0
12739893,E12b,0,0,0,0,0,0,4063,What is in the dresser on the right?,lamp,query,rel,none,0,0,0,0,0,0
10242800,E12b,1,1,0,1,0,0,2394571,What is the color of the large bear?,brown,query,attr,none,0,0,0,0,0,0
15323847,E12b,1,1,0,0,0,0,2379292,What is the girl holding?,umbrella,query,rel,none,0,0,0,0,0,0
1132190,E12b,0,0,0,0,0,0,2410671,Where is the giraffe near the bird eating from?,feeder,query,rel,none,0,0,0,0,0,0
141034859,E12b,0,0,0,0,0,0,713470,Where is the water?,lake,query,rel,none,0,0,0,0,0,0
11985754,E12b,1,1,0,0,0,0,2386099,Do the people around the table surround a cake?,yes,verify,rel,none,0,0,0,0,0,0
12888812,E12b,1,1,0,1,0,0,1888,Are there any statues to the left of the man that is wearing a shirt?,no,verify,rel,spatial,0,0,1,0,0,0
10899760,E12b,1,1,0,1,0,0,2355238,Is the bookcase behind the person that is wearing glasses?,yes,verify,rel,object_existence,1,0,0,0,0,0
16744237,E12b,1,1,0,0,0,0,2341852,What is the color of the uniform?,red,query,attr,none,0,0,0,0,0,0
13907641,E12b,1,1,0,1,0,0,2371222,Is the wineglass to the right or to the left of the person that is wearing eye glasses?,left,choose,rel,spatial,0,0,1,0,0,0
12947992,E12b,1,1,0,0,0,0,2342823,Does the shirt appear to be black?,yes,verify,attr,none,0,0,0,0,0,0
19871356,E12b,1,1,0,1,0,0,2417714,Of which color is the pillow to the right of the girl?,pink,query,attr,attribute,0,1,1,0,0,0
13136500,E12b,1,1,0,0,0,0,2405555,What animal is the dog following?,horse,query,rel,none,0,0,0,0,0,0
16143009,E12b,1,1,0,1,0,0,2325405,What kind of vehicle is to the left of the SUV?,car,query,rel,none,0,0,0,0,0,0
15146954,E12b,0,0,0,0,0,0,2391285,What kind of vegetable is in the basket?,tomatoes,query,rel,none,0,0,0,0,0,0
164027,E12b,1,1,0,1,0,0,2335718,What color is the hat?,blue,query,attr,none,0,0,0,0,0,0
17967147,E12b,0,1,1,1,0,0,2355007,What kind of clothing is white?,uniform,query,cat,object_existence,1,1,0,0,0,0
12140341,E12b,1,1,0,1,0,0,2359333,"Which kind of device is made of plastic, the laptop or the camera?",laptop,choose,cat,none,0,0,0,0,0,0
13567395,E12b,0,0,0,1,0,0,2335655,What kind of animal is white?,dog,query,cat,object_existence,1,0,0,0,0,0
15798000,E12b,1,1,0,0,0,0,2320975,What does the person hold?,kite,query,rel,none,0,0,0,0,0,0
17699693,E12b,1,1,0,1,0,0,2389153,Is the horse's tail black and bushy?,yes,logical,attr,none,0,0,0,0,0,0
16761866,E12b,0,0,0,1,0,0,2364604,What cooking utensil is to the right of the drink on the left?,pizza pan,query,rel,none,0,0,0,0,0,0
17861346,E12b,1,1,0,1,0,0,2334149,Is there a truck in front of the building?,yes,verify,rel,none,0,0,0,0,0,0
11737149,E12b,1,1,0,0,0,0,2367641,Are there any mirrors or bar stools?,no,logical,obj,none,0,0,0,0,0,0
1896671,E12b,1,1,0,0,0,0,2343302,What vehicle is in the parking lot that is below the tree?,bus,query,rel,none,0,0,0,0,0,0
12591324,E12b,1,1,0,1,0,0,2317439,Is the tennis racket in the top or in the bottom part?,top,choose,attr,none,0,0,0,0,0,0
17253361,E12b,0,0,0,0,0,0,2319875,The jacket the man is with is which color?,tan,query,attr,none,0,0,0,0,0,0
1968740,E12b,1,1,0,1,0,0,2339471,Is there a computer mouse to the left of the keyboard that is on the right of the picture?,no,verify,rel,none,0,0,0,0,0,0
14113397,E12b,1,1,0,1,0,0,1507,Are there any fences that are red in the photograph?,no,verify,obj,none,0,0,0,0,0,0
161075283,E12b,1,1,0,1,0,0,2334632,Is he wearing jeans?,yes,verify,rel,object_existence,1,0,0,0,0,0
15323877,E12b,1,1,0,0,0,0,2379292,Is there either any umbrella or bench in this picture?,yes,logical,obj,none,0,0,0,0,0,0
19730486,E12b,1,1,0,0,0,0,2383197,Which side of the image is the bread on?,left,query,attr,none,0,0,0,0,0,0
10949829,E12b,0,1,1,1,0,0,2339423,What is the man surrounded by?,gifts,query,rel,none,0,0,0,0,0,0
101013274,E12b,0,0,0,0,0,0,2374319,What kind of meat is on the pizza in the middle?,pepperoni,query,rel,none,0,0,0,0,0,0
10607090,E12b,0,0,0,0,0,0,2404261,Who is on the surfboard?,man,query,rel,none,0,0,0,0,0,0
151034910,E12b,1,1,0,0,0,0,2332666,Are there either any white buckets or clocks?,yes,logical,obj,attribute,0,1,0,0,0,0
17475408,E12b,1,1,0,0,0,0,2327279,Which kind of device is white?,laptop,query,cat,none,0,0,0,0,0,0
11720184,E12b,1,1,0,1,0,0,2330867,On which side of the photo is the salt shaker?,left,query,attr,counting,0,0,0,1,0,0
15710515,E12b,1,1,0,0,0,0,2402286,What is the animal that the collar is on?,dog,query,rel,object_existence,1,0,0,0,0,0
19222199,E12b,1,1,0,1,0,0,2411607,Are there any brooms next to the extinguisher?,yes,verify,rel,none,0,0,0,0,0,0
1096156,E12b,0,0,0,1,0,0,2319686,The trailer is sitting where?,airport,query,rel,object_existence,1,0,0,0,0,0
17268689,E12b,0,1,1,1,0,0,2328746,What is on the hydrant to the right of the man?,cap,query,rel,none,0,0,0,0,0,0
13297737,E12b,0,1,1,1,0,0,2317570,Are there any laptops on top of the table?,no,verify,rel,object_existence,1,0,0,0,0,0
14966363,E12b,1,1,0,1,0,0,2379264,Is there a fire hydrant in the picture that is not white?,yes,verify,obj,object_existence,1,0,0,0,0,0
15905487,E12b,1,0,0,1,0,1,2317694,Is there a bird or a bear in the picture?,yes,logical,obj,object_existence,1,0,0,0,0,0
101013335,E12b,1,1,0,1,0,0,2374319,Which kind of fast food is on the pizza pan?,pizza,query,rel,object_existence,1,0,0,0,0,0
13727152,E12b,1,1,0,0,0,0,2375648,What is the piece of furniture that is to the left of the towel?,chair,query,rel,none,0,0,0,0,0,0
17559777,E12b,0,0,0,0,0,0,2359457,What do both the mask and the hat have in common?,color,compare,attr,none,0,0,0,0,0,0
14954509,E12b,0,0,0,0,0,0,2327321,Who is wearing the pants?,girl,query,rel,none,0,0,0,0,0,0
11474633,E12b,1,1,0,1,0,0,2410200,Is it outdoors?,no,verify,global,object_existence,1,0,0,0,0,0
12568015,E12b,1,1,0,0,0,0,2334740,Is the man to the right of a racket?,no,verify,rel,none,0,0,0,0,0,0
151000741,E12b,1,1,0,1,0,0,2323933,Is there a helmet or a motorcycle in this image?,yes,logical,obj,attribute,0,1,0,0,0,0
16112273,E12b,1,1,0,1,0,0,2321409,How large are the leaves?,large,query,attr,attribute,0,1,0,0,0,0
16312578,E12b,0,0,0,0,0,0,2412075,What is the notebook on?,nightstand,query,rel,none,0,0,0,0,0,0
19987739,E12b,1,1,0,1,0,0,2405197,What is the bear walking in?,grass,query,rel,attribute,0,1,0,0,0,0
12425206,E12b,0,0,0,0,0,0,2414948,Is the silk blanket to the left or to the right of the book in this image?,right,choose,rel,none,0,0,0,0,0,0
19129985,E12b,0,0,0,0,0,0,2375091,What is the person to the right of the box wearing?,hat,query,rel,none,0,0,0,0,0,0
10331371,E12b,0,0,0,1,0,0,2373585,Which kind is this device?,screen,query,cat,object_existence,1,0,0,0,0,0
1215260,E12b,0,0,0,0,0,0,2397393,"On which side of the photo are the pillows, the right or the left?",right,choose,attr,none,0,0,0,0,0,0
11660165,E12b,1,1,0,0,0,0,2351478,Who is wearing a shirt?,child,query,rel,none,0,0,0,0,0,0
15897527,E12b,0,0,0,0,0,0,4488,What is the color of the pot?,black,query,attr,none,0,0,0,0,0,0
18437418,E12b,1,1,0,0,0,0,2380135,Is this a square plate?,no,verify,attr,none,0,0,0,0,0,0
15724531,E12b,1,1,0,1,0,0,2379138,What is on the post?,sign,query,rel,none,0,0,0,0,0,0
11800529,E12b,1,0,0,1,0,1,2370876,What are the scissors on?,table,query,rel,none,0,0,0,0,0,0
16269919,E12b,1,1,0,1,0,0,2407148,The boy in the bed is looking at what animal?,cat,query,rel,attribute,0,1,0,0,0,0
17751046,E12b,1,1,0,0,0,0,2379457,Is the white pillow to the right or to the left of the nightstand?,right,choose,rel,none,0,0,0,0,0,0
19158771,E12b,0,0,0,1,0,0,2355590,What is the vegetable on the bananas?,lemon,query,rel,object_existence,1,0,0,0,0,0
18273863,E12b,1,1,0,0,0,0,2360431,Which kind of furniture is the apple on?,table,query,rel,attribute,0,1,0,0,0,0
14333827,E12b,1,1,0,1,0,0,2392431,Are there microwaves near the rock?,yes,verify,rel,object_existence,1,0,0,0,0,0
11727425,E12b,0,0,0,1,0,0,2358552,Who is holding the tennis racket?,lady,query,rel,object_existence,1,0,0,0,0,0
11290270,E12b,0,0,0,0,0,0,2348534,Is there a ball or a fence in the photo?,yes,logical,obj,none,0,0,0,0,0,0
1110533,E12b,0,0,0,1,0,0,498281,What type of animal is on the small pillow?,frog,query,rel,attribute,0,1,0,0,0,0
11260682,E12b,1,1,0,1,0,0,2378779,Are there any white lambs or zebras?,no,logical,obj,object_existence,1,0,0,0,0,0
12834127,E12b,0,0,0,0,0,0,2341860,Who is holding the bottle?,lady,query,rel,none,0,0,0,0,0,0
17755505,E12b,0,1,1,1,0,0,2339401,Is the kettle on the right?,yes,verify,attr,none,0,0,0,0,0,0
10690354,E12b,1,1,0,0,0,0,2322694,Is the person in front of the plant wearing a hat?,yes,verify,rel,none,0,0,0,0,0,0
181000685,E12b,1,1,0,1,0,0,2405664,Are there beds near the basket?,yes,verify,rel,none,0,0,0,0,0,0
19260795,E12b,1,1,0,1,0,0,2335686,Are there any frisbees on the ground?,no,verify,rel,object_existence,1,0,0,0,0,0
16773864,E12b,1,1,0,0,0,0,2352791,What does the person that is skateboarding used?,skateboard,query,rel,object_existence,1,0,0,0,0,0
17504780,E12b,1,1,0,0,0,0,2361209,On which side of the picture is the bread?,left,query,attr,object_existence,1,0,0,0,0,0
11705585,E12b,1,1,0,1,0,0,2344018,What color do you think the table made of wood is?,brown,query,attr,object_existence,1,0,0,0,0,0
11215491,E12b,1,1,0,1,0,0,2411832,Does the utensil in the basket have silver color?,yes,verify,attr,object_existence,1,0,0,0,0,0
13775815,E12b,1,1,0,1,0,0,2360273,Is it an outdoors scene?,yes,verify,global,object_existence,1,0,0,0,0,0
181047062,E12b,0,1,1,1,0,0,2388100,Is the shirt short sleeved or long sleeved?,short sleeved,choose,attr,object_existence,1,0,0,0,0,0
16753258,E12b,1,1,0,0,0,0,2414353,Are there boys to the right of the wolf that is to the right of the person?,yes,verify,rel,none,0,0,0,0,0,0
101001348,E12b,0,0,0,0,0,0,2339853,What vegetable is not baked?,olive,query,cat,none,0,0,0,0,0,0
18558504,E12b,1,1,0,1,0,0,2351709,What is the man doing?,skiing,query,attr,object_existence,1,0,0,0,0,0
14172925,E12b,0,0,0,0,0,0,2369355,Is the woman wearing a coat?,yes,verify,rel,none,0,0,0,0,0,0
18592706,E12b,1,1,0,0,0,0,2368877,Are there benches or umbrellas?,yes,logical,obj,none,0,0,0,0,0,0
16470541,E12b,0,0,0,1,0,0,2353864,Is the garbage can to the left or to the right of the old man?,right,choose,rel,object_existence,1,0,0,0,0,0
10801384,E12b,0,0,0,0,0,0,2363242,Who is eating the pizza?,man,query,rel,object_existence,1,0,0,0,0,0
17233737,E12b,1,1,0,0,0,0,2394369,What is the toddler to the right of the woman holding?,skis,query,rel,none,0,0,0,0,0,0
12353731,E12b,1,1,0,0,0,0,2384292,Is the house near the post white and large?,yes,logical,attr,none,0,0,0,0,0,0
14933798,E12b,1,1,0,1,0,0,2400645,Do you see a bottle or a chair in the photo?,no,logical,obj,attribute,0,1,0,0,0,0
14484258,E12b,0,0,0,1,0,0,2331321,Is the lady in the photo wearing a hat?,yes,verify,rel,none,0,0,0,0,0,0
1369821,E12b,0,0,0,0,0,0,2342793,What kind of furniture is dark?,chair,query,cat,none,0,0,0,0,0,0
16292550,E12b,0,1,1,1,0,0,2381758,What is the vehicle to the left of the hydrant called?,bus,query,rel,spatial,0,0,1,0,0,0
14266472,E12b,1,1,0,1,0,0,529,On which side is the tall chair?,left,query,attr,none,0,0,0,0,0,0
17249894,E12b,1,1,0,1,0,0,2411359,Is the fire hydrant antique and orange?,no,logical,attr,none,0,0,0,0,0,0
14778528,E12b,0,0,0,1,0,0,1339,What is in the glass?,liquid,query,rel,object_existence,1,0,0,0,0,0
14383507,E12b,1,1,0,1,0,0,2389372,On which side are the bags?,left,query,attr,none,0,0,0,0,0,0
16614281,E12b,0,1,1,1,0,0,2408934,How large is the floor?,large,query,attr,object_existence,1,0,0,0,0,0
14119725,E12b,0,1,1,1,0,0,2334270,What is the toy that is to the left of the bear in the top of the picture?,stuffed dog,query,rel,none,0,0,0,0,0,0
16926721,E12b,1,1,0,0,0,0,2399957,Are there any mugs on the cart?,no,verify,rel,none,0,0,0,0,0,0
1370121,E12b,0,0,0,0,0,0,2342793,Which kind of device is to the right of the ipod?,printer,query,rel,spatial,0,0,1,0,0,0
17877180,E12b,1,1,0,0,0,0,2381067,Are the cars in the bottom part or in the top of the image?,bottom,choose,attr,none,0,0,0,0,0,0
10734763,E12b,1,1,0,1,0,0,2343566,Are there beans on the square plate?,no,verify,rel,none,0,0,0,0,0,0
19457628,E12b,0,1,1,1,0,0,2397532,What do you think is the piece of furniture to the right of the apple in the bottom of the photo?,cabinet,query,rel,spatial,0,0,1,0,0,0
161013467,E12b,0,1,1,1,0,0,2366564,Which place is it?,street,query,global,none,0,0,0,0,0,0
12564559,E12b,1,1,0,0,0,0,2378834,Which side of the picture is the chair on?,left,query,attr,none,0,0,0,0,0,0
10539400,E12b,1,1,0,0,0,0,2396106,Who is the boy that is to the right of the ball waiting for?,player,query,rel,none,0,0,0,0,0,0
16954557,E12b,1,1,0,1,0,0,2398770,Is there a bus in front of the green trees?,no,verify,rel,object_existence,1,0,0,0,0,0
1899394,E12b,1,1,0,1,0,0,2363993,Is the fence in the top part or in the bottom of the image?,top,choose,attr,none,0,0,0,0,0,0
12399276,E12b,0,0,0,1,1,0,2350062,What kind of aircraft is to the left of the picture?,airplanes,query,rel,none,0,0,0,0,0,0
14113076,E12b,1,1,0,0,0,0,1507,Is the lady standing?,yes,verify,attr,none,0,0,0,0,0,0
19474884,E12b,0,0,0,1,0,0,2383122,Who is wearing the goggles?,girl,query,rel,object_existence,1,0,0,0,0,0
10280390,E12b,1,0,0,1,0,1,2358721,Does that platter have brown color?,no,verify,attr,none,0,0,0,0,0,0
10316705,E12b,1,1,0,0,0,0,2404263,What is the ham on?,sandwich,query,rel,none,0,0,0,0,0,0
18621297,E12b,1,1,0,1,0,0,2349444,Do you see boxes to the right of the person that is wearing jeans?,yes,verify,rel,spatial,0,0,1,0,0,0
11179928,E12b,0,0,0,1,0,0,2336649,What is the color of the woman's hair?,blond,query,attr,object_existence,1,0,0,0,0,0
18655850,E12b,1,1,0,1,0,0,2328701,Are there either any bags or benches in the photo?,yes,logical,obj,object_existence,1,0,0,0,0,0
18697166,E12b,1,1,0,0,0,0,2376114,Is the yellow corn to the right of a carrot?,yes,verify,rel,none,0,0,0,0,0,0
13134958,E12b,0,0,0,1,0,0,2321111,Are there rectangular carrots or plates?,yes,logical,obj,object_existence,1,0,0,0,0,0
19702134,E12b,1,1,0,1,0,0,2345527,Are there brown birds in the image?,yes,verify,obj,none,0,0,0,0,0,0
14964785,E12b,0,0,0,0,0,0,2379269,Where is this airplane?,runway,query,rel,none,0,0,0,0,0,0
12494941,E12b,0,1,1,1,0,0,2394525,Is the color of the seat different than the bike?,yes,compare,attr,none,0,0,0,0,0,0
11812413,E12b,1,1,0,0,0,0,2377662,What's the street covered by?,snow,query,rel,none,0,0,0,0,0,0
10741403,E12b,1,1,0,1,0,0,2333173,Which kind of food is on top of the plate?,noodles,query,rel,object_existence,1,0,0,0,0,0
18865904,E12b,0,0,0,0,0,0,2380421,What is common to the sign and the roof?,color,compare,attr,none,0,0,0,0,0,0
19737070,E12b,0,1,1,1,0,0,2386651,Is this a mirror or a coffee table?,coffee table,choose,cat,object_existence,1,0,0,0,0,0
12356641,E12b,1,1,0,0,0,0,2355548,What vehicle is the woman to the right of the person sitting on?,carriage,query,rel,none,0,0,0,0,0,0
