sample_id,method,baseline_correct,corrected_correct,flip_to_correct,intervened,used_fallback,flip_to_wrong,image_id,question,ground_truth,question_type_structural,question_type_semantic
14172925,E12b,0,0,0,0,0,0,2369355,Is the woman wearing a coat?,yes,verify,rel
18592706,E12b,1,1,0,0,0,0,2368877,Are there benches or umbrellas?,yes,logical,obj
16470541,E12b,0,0,0,1,0,0,2353864,Is the garbage can to the left or to the right of the old man?,right,choose,rel
10801384,E12b,0,0,0,0,0,0,2363242,Who is eating the pizza?,man,query,rel
17233737,E12b,1,1,0,0,0,0,2394369,What is the toddler to the right of the woman holding?,skis,query,rel
12353731,E12b,1,1,0,0,0,0,2384292,Is the house near the post white and large?,yes,logical,attr
14933798,E12b,1,1,0,1,0,0,2400645,Do you see a bottle or a chair in the photo?,no,logical,obj
14484258,E12b,0,0,0,1,0,0,2331321,Is the lady in the photo wearing a hat?,yes,verify,rel
1369821,E12b,0,0,0,0,0,0,2342793,What kind of furniture is dark?,chair,query,cat
16292550,E12b,0,1,1,1,0,0,2381758,What is the vehicle to the left of the hydrant called?,bus,query,rel
14266472,E12b,1,1,0,1,0,0,529,On which side is the tall chair?,left,query,attr
17249894,E12b,1,1,0,1,0,0,2411359,Is the fire hydrant antique and orange?,no,logical,attr
14778528,E12b,0,0,0,1,0,0,1339,What is in the glass?,liquid,query,rel
14383507,E12b,1,1,0,1,0,0,2389372,On which side are the bags?,left,query,attr
16614281,E12b,0,1,1,1,0,0,2408934,How large is the floor?,large,query,attr
14119725,E12b,0,1,1,1,0,0,2334270,What is the toy that is to the left of the bear in the top of the picture?,stuffed dog,query,rel
16926721,E12b,1,1,0,0,0,0,2399957,Are there any mugs on the cart?,no,verify,rel
1370121,E12b,0,0,0,0,0,0,2342793,Which kind of device is to the right of the ipod?,printer,query,rel
17877180,E12b,1,1,0,0,0,0,2381067,Are the cars in the bottom part or in the top of the image?,bottom,choose,attr
10734763,E12b,1,1,0,1,0,0,2343566,Are there beans on the square plate?,no,verify,rel
19457628,E12b,0,1,1,1,0,0,2397532,What do you think is the piece of furniture to the right of the apple in the bottom of the photo?,cabinet,query,rel
161013467,E12b,0,1,1,1,0,0,2366564,Which place is it?,street,query,global
12564559,E12b,1,1,0,0,0,0,2378834,Which side of the picture is the chair on?,left,query,attr
10539400,E12b,1,1,0,0,0,0,2396106,Who is the boy that is to the right of the ball waiting for?,player,query,rel
16954557,E12b,1,1,0,1,0,0,2398770,Is there a bus in front of the green trees?,no,verify,rel
1899394,E12b,1,1,0,1,0,0,2363993,Is the fence in the top part or in the bottom of the image?,top,choose,attr
12399276,E12b,0,0,0,1,1,0,2350062,What kind of aircraft is to the left of the picture?,airplanes,query,rel
14113076,E12b,1,1,0,0,0,0,1507,Is the lady standing?,yes,verify,attr
19474884,E12b,0,0,0,1,0,0,2383122,Who is wearing the goggles?,girl,query,rel
10280390,E12b,1,0,0,1,0,1,2358721,Does that platter have brown color?,no,verify,attr
10316705,E12b,1,1,0,0,0,0,2404263,What is the ham on?,sandwich,query,rel
18621297,E12b,1,1,0,1,0,0,2349444,Do you see boxes to the right of the person that is wearing jeans?,yes,verify,rel
11179928,E12b,0,0,0,1,0,0,2336649,What is the color of the woman's hair?,blond,query,attr
18655850,E12b,1,1,0,1,0,0,2328701,Are there either any bags or benches in the photo?,yes,logical,obj
18697166,E12b,1,1,0,0,0,0,2376114,Is the yellow corn to the right of a carrot?,yes,verify,rel
13134958,E12b,0,0,0,1,0,0,2321111,Are there rectangular carrots or plates?,yes,logical,obj
19702134,E12b,1,1,0,1,0,0,2345527,Are there brown birds in the image?,yes,verify,obj
14964785,E12b,0,0,0,0,0,0,2379269,Where is this airplane?,runway,query,rel
12494941,E12b,0,1,1,1,0,0,2394525,Is the color of the seat different than the bike?,yes,compare,attr
11812413,E12b,1,1,0,0,0,0,2377662,What's the street covered by?,snow,query,rel
10741403,E12b,1,1,0,1,0,0,2333173,Which kind of food is on top of the plate?,noodles,query,rel
18865904,E12b,0,0,0,0,0,0,2380421,What is common to the sign and the roof?,color,compare,attr
19737070,E12b,0,1,1,1,0,0,2386651,Is this a mirror or a coffee table?,coffee table,choose,cat
12356641,E12b,1,1,0,0,0,0,2355548,What vehicle is the woman to the right of the person sitting on?,carriage,query,rel
14109385,E12b,1,1,0,1,0,0,2399323,Is the pastry to the left of the drink that looks orange?,yes,verify,rel
13186976,E12b,1,0,0,1,0,1,2319813,What color is that umbrella?,dark,query,attr
16756775,E12b,0,0,0,0,0,0,1890,What is the cross made of?,wood,query,attr
1995809,E12b,0,1,1,1,0,0,2391828,Is the end table to the right or to the left of the pillow that is not large?,left,choose,rel
14205779,E12b,1,1,0,1,0,0,2376974,Are these animals of different types?,yes,compare,attr
17236209,E12b,1,1,0,1,0,0,2350085,What is the person sitting on?,bench,query,rel
17195007,E12b,1,1,0,1,0,0,2327964,What kind of animal is in front of the pole?,elephant,query,rel
16652878,E12b,1,1,0,1,0,0,2417941,"Which type of furniture is made of wood, the bed or the nightstand?",nightstand,choose,cat
13117211,E12b,1,1,0,1,0,0,2333864,Are there any tables that are not made of glass?,no,verify,obj
12771298,E12b,1,0,0,1,0,1,2316106,Are there either any cabinets or faucets in the photo?,yes,logical,obj
19388545,E12b,0,0,0,1,0,0,2325119,Do you see either a large bottle or kettle?,yes,logical,obj
15354115,E12b,0,0,0,0,0,0,2385988,What kind of vehicle is to the left of the man that is to the left of the people?,train,query,rel
11517298,E12b,0,0,0,0,0,0,2332363,What device is to the right of the computer?,laptop,query,rel
12513287,E12b,1,1,0,0,0,0,2370447,What's the fence made of?,metal,query,attr
1669167,E12b,0,0,0,1,0,0,2379799,Who is standing on the man on the right?,people,query,rel
12411144,E12b,1,1,0,0,0,0,2368336,Is there a horse to the left of the flag on the building?,yes,verify,rel
13775870,E12b,0,0,0,0,0,0,2360273,Is the woman to the right or to the left of the person that is holding the food?,right,choose,rel
10584214,E12b,0,0,0,1,0,0,2408730,What's on the water?,boats,query,rel
15515610,E12b,1,1,0,1,0,0,2402975,Does the skier in front of the fence look young?,yes,verify,attr
1683026,E12b,1,1,0,1,0,0,2370783,What vehicle is to the left of the pillow?,car,query,rel
16806732,E12b,0,0,0,0,0,0,2393683,Who wears a shirt?,boy,query,rel
19637714,E12b,0,0,0,0,0,0,2321955,Is the bowl to the right or to the left of the utensil in the bathtub?,right,choose,rel
14755202,E12b,0,0,0,1,0,0,2317677,What is the person in front of the child wearing?,dress,query,rel
13110391,E12b,1,1,0,0,0,0,2339126,On which side is the person?,left,query,attr
10744302,E12b,0,0,0,1,0,0,2343858,What is the appliance to the right of the tablecloth that is to the right of the shelf?,dryer,query,rel
10991090,E12b,0,0,0,0,0,0,713064,Who is standing?,child,query,cat
18447668,E12b,0,0,0,0,0,0,2356442,What is the piece of furniture that is not antique?,desk,query,cat
19757675,E12b,1,1,0,1,0,0,2385218,Is the woman to the right or to the left of the person that is walking to the plane?,left,choose,rel
171014433,E12b,1,0,0,1,0,1,2412343,Is the clock different in color than the door?,yes,compare,attr
19621255,E12b,1,1,0,0,0,0,2401550,Do you see either any small kites or motorcycles?,yes,logical,obj
17811046,E12b,1,1,0,1,0,0,2342512,Which color is the train the walkway is above?,red,query,attr
10647931,E12b,1,1,0,1,0,0,2379637,Does the vehicle to the left of the person have black color?,yes,verify,attr
10683181,E12b,1,1,0,0,0,0,2412363,Do you see any cucumbers to the right of the dip?,yes,verify,rel
151001153,E12b,1,1,0,0,0,0,2411612,Is there a skateboard or a bench in the photo?,no,logical,obj
17344138,E12b,1,0,0,1,0,1,2403637,Is the floor dotted or checkered?,dotted,choose,attr
16259181,E12b,1,1,0,1,0,0,2366060,Is the tree in front or behind the giraffe the spots are on?,behind,choose,rel
12772847,E12b,0,0,0,0,0,0,2342151,What color is the bowl that the food is to the right of?,black,query,attr
181002441,E12b,1,1,0,1,0,0,2397824,Are the tomatoes on a pizza?,yes,verify,rel
18234677,E12b,0,0,0,1,0,0,2325219,Where is the car parked?,platform,query,rel
19839718,E12b,0,1,1,1,0,0,2407347,Is the small animal to the right of the giraffe that is eating leaves?,no,verify,rel
15970102,E12b,1,1,0,0,0,0,2399458,Do you see any lamp there?,yes,verify,obj
17560407,E12b,1,1,0,0,0,0,2359451,Does the flag to the right of the other flag look blue and small?,yes,logical,attr
11513974,E12b,1,1,0,0,0,0,2411741,What color is the t-shirt?,red,query,attr
11968917,E12b,1,1,0,1,0,0,2365435,Is there a pillow to the left of the lamp that is on the end table?,no,verify,rel
161036607,E12b,1,1,0,0,0,0,2368963,Is the curtain to the right of the drawer open and blue?,no,logical,attr
19971163,E12b,1,1,0,1,0,0,4648,Is the stove on the left side?,yes,verify,attr
1860637,E12b,0,0,0,0,0,0,2403460,What is the guy in front of?,refrigerator,query,rel
19743234,E12b,1,1,0,0,0,0,1592305,Is the truck to the left of a motorcycle?,no,verify,rel
16413712,E12b,0,0,0,0,0,0,2409066,Is the large book to the left or to the right of the lamp that the bed is in front of?,right,choose,rel
12414650,E12b,1,1,0,1,0,0,107935,Do you see any fences or trains?,yes,logical,obj
12755010,E12b,1,1,0,0,0,0,2416649,Is the bottle to the right of a napkin?,no,verify,rel
1250757,E12b,1,1,0,1,0,0,2342742,Which side of the image is the blue bucket on?,left,query,attr
15431625,E12b,1,1,0,0,0,0,2344297,Who is wearing pants?,woman,query,rel
14276873,E12b,1,1,0,1,0,0,2360695,Is it indoors?,yes,verify,global
17123574,E12b,0,0,0,1,0,0,2350516,Is the sky both cloudy and blue?,no,logical,attr
15354292,E12b,1,1,0,0,0,0,2385988,What do the people to the right of the man ride on?,carriage,query,rel
13474064,E12b,1,1,0,0,0,0,2411400,Does the plate on the table look blue?,no,verify,attr
12488060,E12b,0,0,0,0,0,0,2354593,Was this image taken in a beach?,yes,verify,global
14789011,E12b,0,0,0,0,0,0,2357112,Do the plates that are to the left of the chocolate look brown?,yes,verify,attr
1186084,E12b,1,1,0,0,0,0,2391692,Is the laptop computer to the right of a keyboard?,yes,verify,rel
162328,E12b,0,0,0,1,0,0,2399406,Which kind of animal is it?,horse,query,cat
16160707,E12b,1,1,0,0,0,0,2366184,Is the color of the phone the same as the jacket?,no,compare,attr
18382531,E12b,1,1,0,1,0,0,2377976,Are there either cups or chairs in the image?,no,logical,obj
154701,E12b,1,0,0,1,0,1,2357415,What is covered by the ground?,water,query,rel
1495002,E12b,0,1,1,1,0,0,2397743,Are both the door of the building and the post made of the same material?,no,compare,attr
15905473,E12b,1,1,0,0,0,0,2317694,Do you see any flamingoes to the right of the animals near the water?,yes,verify,rel
12553056,E12b,1,1,0,0,0,0,2402704,What kind of furniture in this scene is not red?,table,query,cat
15478353,E12b,0,0,0,1,0,0,2390633,Are there any people to the left of the bag the woman is with?,no,verify,rel
14991920,E12b,0,1,1,1,0,0,2323848,Is the vehicle blue?,yes,verify,attr
1091455,E12b,0,0,0,0,0,0,2352908,What type of clothing is long?,coat,query,cat
16839797,E12b,1,1,0,1,0,0,2356423,Is this an image of a beach or a field?,field,choose,global
13387332,E12b,1,1,0,0,0,0,2323659,Is the kid to the right of the person that is to the right of the couch?,yes,verify,rel
11719921,E12b,0,1,1,1,0,0,2333753,What is the name of the animal on the post that is made of metal?,sheep,query,rel
10696950,E12b,1,1,0,1,0,0,2324698,Do you see either any trays or breads?,yes,logical,obj
11553017,E12b,0,0,0,0,0,0,2354829,Which type of material is that necktie made of?,leather,query,attr
19981929,E12b,1,1,0,0,0,0,2400343,Are there men to the right of the device behind the cords?,yes,verify,rel
15675487,E12b,1,1,0,1,0,0,2356182,Is it indoors or outdoors?,indoors,choose,global
13522327,E12b,1,1,0,1,0,0,2384051,Is the man to the right or to the left of the women?,left,choose,rel
121035989,E12b,1,1,0,0,0,0,2366019,Does the traffic cone have orange color and small size?,yes,logical,attr
17863625,E12b,1,1,0,1,0,0,2399389,Are there either any chairs or cats that are brown?,yes,logical,obj
18577815,E12b,0,0,0,0,0,0,2391298,Who is standing in the train?,woman,query,rel
181047491,E12b,1,1,0,0,0,0,2378665,Are there both fences and lambs in this photograph?,yes,logical,obj
10981495,E12b,0,0,0,1,0,0,2390101,What is the item of furniture to the right of the person who is wearing a mask?,chair,query,rel
191039639,E12b,1,1,0,0,0,0,2372792,The pants that the umpire wears have what color?,gray,query,attr
10150639,E12b,1,1,0,0,0,0,2412502,Is the hair black?,no,verify,attr
14985894,E12b,1,1,0,1,0,0,2407964,Are there any surfboards on the brown beach?,yes,verify,rel
10307358,E12b,1,1,0,0,0,0,2353840,What is the item of furniture that the box sits in?,chair,query,rel
10919449,E12b,1,1,0,0,0,0,1341,Is the knife to the left or to the right of the plate the flowers are on?,right,choose,rel
17694299,E12b,1,1,0,1,0,0,2032,Are there lamps near the alarm clock?,yes,verify,rel
11341422,E12b,0,0,0,0,0,0,2397107,In front of what is the trunk?,bush,query,rel
13470203,E12b,0,0,0,0,0,0,2349483,Which kind of furniture is the lamp sitting on?,chair,query,rel
1943030,E12b,1,1,0,0,0,0,2371012,On which side of the picture is the bull?,right,query,attr
10662455,E12b,0,0,0,1,0,0,2316905,Which kind of furniture is it?,desk,query,cat
171009854,E12b,1,1,0,0,0,0,2363958,Is the sandwich to the right of the food on the plate?,no,verify,rel
13548167,E12b,0,1,1,1,0,0,2402570,Is the rug on the right?,yes,verify,attr
17790737,E12b,1,1,0,0,0,0,2344826,Is the plate the same color as the cup?,no,compare,attr
121046742,E12b,1,1,0,1,0,0,2392511,On which side of the picture is the house?,left,query,attr
14495067,E12b,0,0,0,1,0,0,2374540,Who is standing?,boy,query,cat
19818125,E12b,1,0,0,1,0,1,2388404,Is there any chair to the right of the woman in the bottom?,no,verify,rel
12318918,E12b,1,1,0,0,0,0,2400997,What is the brown hat made of?,leather,query,attr
11867498,E12b,0,0,0,1,0,0,2328560,Which place is it?,pen,query,global
19131224,E12b,0,0,0,0,0,0,2315508,Who is wearing the socks?,boy,query,rel
13655101,E12b,1,1,0,1,0,0,2385193,What is the animal that is to the right of the person the car is behind of?,elephant,query,rel
12614810,E12b,0,0,0,0,0,0,2352570,What shape is the window?,round,query,attr
1087415,E12b,1,1,0,1,0,0,2054,Do you see either a knife or an ottoman there?,no,logical,obj
16269555,E12b,1,1,0,0,0,0,2407148,Is the striped cat sitting on a chair?,no,verify,rel
13483183,E12b,1,1,0,1,0,0,2403364,What fruit is in the grass?,apple,query,rel
124475,E12b,1,1,0,0,0,0,2327698,What type of fast food is the cheese on?,hot dog,query,rel
19322025,E12b,1,1,0,0,0,0,2340235,What color are the shorts that the man is wearing?,white,query,attr
13521228,E12b,1,1,0,0,0,0,2374492,On which side is the house?,left,query,attr
13387591,E12b,1,1,0,0,0,0,2323659,On which side of the photo is the clock?,left,query,attr
18142411,E12b,1,1,0,1,0,0,2398258,What is the person that is surfing standing on?,surfboard,query,rel
16887233,E12b,1,1,0,0,0,0,2359044,How long is the mane?,short,query,attr
19796225,E12b,1,1,0,1,0,0,2334623,Which side of the image is the toilet brush on?,right,query,attr
19191842,E12b,1,1,0,1,0,0,2357353,Is the boat in the bottom or in the top part of the image?,top,choose,attr
10682392,E12b,0,1,1,1,0,0,2412363,What is the food that is to the left of the tomato that is to the left of the pepper?,salad,query,rel
18106865,E12b,0,1,1,1,0,0,2411038,What is the appliance that is to the left of the lamp that is to the left of the boy?,radiator,query,rel
11593784,E12b,0,0,0,1,0,0,2347710,What kind of furniture is to the left of the blanket that looks red?,bed,query,rel
18640923,E12b,1,0,0,1,0,1,2347772,"In which part of the picture is the shark, the top or the bottom?",top,choose,attr
12669538,E12b,1,1,0,1,0,0,2387310,Is the red vehicle to the left or to the right of the train?,right,choose,rel
16371095,E12b,1,1,0,1,0,0,2396300,Does the gray sky look clear?,no,verify,attr
1091156,E12b,0,1,1,1,0,0,2352905,What color is the vase to the left of the cup?,black,query,attr
17726106,E12b,1,1,0,1,0,0,2349040,Does that hat look tan?,yes,verify,attr
144872,E12b,1,1,0,1,0,0,2345950,Is the sky blue and clear?,no,logical,attr
19982039,E12b,1,1,0,1,0,0,2400343,Which side of the picture is the TV on?,left,query,attr
11679401,E12b,0,0,0,0,0,0,2403531,What pulls the man?,ski,query,rel
19180808,E12b,1,1,0,0,0,0,1593169,Is the man on the left or on the right side?,left,choose,attr
14717026,E12b,1,1,0,0,0,0,2413765,Is the child wearing skis?,no,verify,rel
18636873,E12b,0,0,0,0,0,0,2379764,What is on the wall?,picture,query,rel
16371035,E12b,1,1,0,0,0,0,2396300,What vehicle is the antenna on?,bus,query,rel
111053945,E12b,0,0,0,1,0,0,2386495,What kind of furniture is to the right of the bed?,armchair,query,rel
13655130,E12b,1,1,0,1,0,0,497938,Is it indoors or outdoors?,outdoors,choose,global
11245464,E12b,1,1,0,1,0,0,2415822,What kind of device is the woman using?,laptop,query,rel
14486595,E12b,0,0,0,1,0,0,2371387,Who is sitting in the bathtub?,lady,query,rel
17877274,E12b,0,0,0,0,0,0,2381067,Where is the man?,sidewalk,query,rel
14985976,E12b,1,0,0,1,0,1,2407964,Are there boys to the left of the surfboard that is not big?,no,verify,rel
17877596,E12b,0,0,0,0,0,0,2326665,What is the vegetable to the right of the fork?,potato,query,rel
11156486,E12b,1,1,0,0,0,0,2334989,Do you see both skis and locks?,no,logical,obj
11254425,E12b,1,1,0,0,0,0,498277,Do the SUV and the vest have the same color?,no,compare,attr
12617478,E12b,0,0,0,1,0,0,2365195,Which place is it?,forest,query,global
12140762,E12b,0,0,0,0,0,0,2359333,What is sitting on the bag?,envelope,query,rel
