sample_id,image_id,question,ground_truth,question_type_structural,question_type_semantic,n_claims_total,claims_total_object_existence,claims_supported_object_existence,claims_contradicted_object_existence,claims_uncertain_object_existence,claims_total_attribute,claims_supported_attribute,claims_contradicted_attribute,claims_uncertain_attribute,claims_total_spatial,claims_supported_spatial,claims_contradicted_spatial,claims_uncertain_spatial,claims_total_counting,claims_supported_counting,claims_contradicted_counting,claims_uncertain_counting,claims_total_action,claims_supported_action,claims_contradicted_action,claims_uncertain_action,claims_total_text_ocr,claims_supported_text_ocr,claims_contradicted_text_ocr,claims_uncertain_text_ocr,dominant_contradicted_type,has_any_contradiction
8237540,2315465,What is the man on?,bike,query,rel,5,2,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
14113076,1507,Is the lady standing?,yes,verify,attr,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,none,0
19474884,2383122,Who is wearing the goggles?,girl,query,rel,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
10280390,2358721,Does that platter have brown color?,no,verify,attr,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
10316705,2404263,What is the ham on?,sandwich,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18621297,2349444,Do you see boxes to the right of the person that is wearing jeans?,yes,verify,rel,5,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,spatial,1
11179928,2336649,What is the color of the woman's hair?,blond,query,attr,5,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
18655850,2328701,Are there either any bags or benches in the photo?,yes,logical,obj,5,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
699674,2323184,Do you see any sponges or kites there?,yes,logical,obj,5,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
18697166,2376114,Is the yellow corn to the right of a carrot?,yes,verify,rel,5,1,1,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13134958,2321111,Are there rectangular carrots or plates?,yes,logical,obj,5,2,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
472928,2397582,On which side is the picture?,right,query,attr,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
19702134,2345527,Are there brown birds in the image?,yes,verify,obj,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1267966,2316884,What type of animal in the photo is resting?,cat,query,cat,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2735515,2330921,Who is wearing a uniform?,player,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
5403961,2383613,What animal is standing in the grass that looks green?,duck,query,rel,5,2,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
2539886,2403960,What is on the shelf?,magazine,query,rel,10,3,3,0,0,4,0,0,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14964785,2379269,Where is this airplane?,runway,query,rel,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12494941,2394525,Is the color of the seat different than the bike?,yes,compare,attr,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11812413,2377662,What's the street covered by?,snow,query,rel,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,none,0
9555716,2358945,On which side of the picture is the wood bench?,left,query,attr,5,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
5768717,2326040,Are there people to the left of the man in the top part of the image?,no,verify,rel,5,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
10741403,2333173,Which kind of food is on top of the plate?,noodles,query,rel,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
515236,498228,Is the silver car to the left or to the right of the blue bag?,right,choose,rel,5,1,1,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18865904,2380421,What is common to the sign and the roof?,color,compare,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2520779,2410899,What color is the hat the person is wearing?,gray,query,attr,5,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
6477071,2370009,Are there both a door and a window?,yes,logical,obj,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19737070,2386651,Is this a mirror or a coffee table?,coffee table,choose,cat,5,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
9321129,2388927,On which side of the image is the blue curtain?,left,query,attr,5,2,1,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
12356641,2355548,What vehicle is the woman to the right of the person sitting on?,carriage,query,rel,5,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
760783,2350568,Is the boy wearing a hat?,yes,verify,rel,5,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
14109385,2399323,Is the pastry to the left of the drink that looks orange?,yes,verify,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8784418,2132,Which room is it?,bedroom,query,global,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
3262989,2352818,Is the man to the left of an umbrella?,no,verify,rel,5,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
8255768,2328788,Is the chair to the right of the plate made out of wicker?,no,verify,attr,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13186976,2319813,What color is that umbrella?,dark,query,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
16756775,1890,What is the cross made of?,wood,query,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7162501,2343086,What animal is standing on the grass?,dog,query,rel,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
91006345,2382431,Is there either a blue coat or bag?,yes,logical,obj,5,1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
3722500,2375390,What is the sign on?,fence,query,rel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,none,0
3193310,2361611,What color is the crust?,white,query,attr,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7132273,2378438,Is the meat to the left of the knife green or red?,green,choose,attr,5,2,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1995809,2391828,Is the end table to the right or to the left of the pillow that is not large?,left,choose,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14205779,2376974,Are these animals of different types?,yes,compare,attr,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1944751,2362421,The road is between what?,mountains,query,rel,5,2,2,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8645464,2350540,Do you think the clock is black?,yes,verify,attr,5,2,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
6620778,2352582,"How is the water today, still or wavy?",wavy,choose,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
41024839,2318574,What is the fruit that is to the left of the rope?,orange,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1849928,2342679,On which side of the image is the wok?,right,query,attr,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17236209,2350085,What is the person sitting on?,bench,query,rel,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
5304507,2371404,Is the man that is playing wearing shorts?,yes,verify,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,none,0
17195007,2327964,What kind of animal is in front of the pole?,elephant,query,rel,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16652878,2417941,"Which type of furniture is made of wood, the bed or the nightstand?",nightstand,choose,cat,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13117211,2333864,Are there any tables that are not made of glass?,no,verify,obj,5,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1575935,2340293,Where does the cyclist stand on?,path,query,rel,5,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1284299,2362041,What vehicle is to the left of the helmet on the right of the image?,bus,query,rel,5,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
4800582,2366663,Who is standing?,woman,query,cat,5,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
2954488,2358804,Do the leaves have red color?,no,verify,attr,5,1,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12771298,2316106,Are there either any cabinets or faucets in the photo?,yes,logical,obj,5,1,1,0,0,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
19388545,2325119,Do you see either a large bottle or kettle?,yes,logical,obj,5,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
3868882,2366876,What type of material was used to make the figure?,glass,query,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15354115,2385988,What kind of vehicle is to the left of the man that is to the left of the people?,train,query,rel,5,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,none,0
1393313,2413312,What is she holding?,hair,query,rel,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
481555,2406968,The driver is where?,bus,query,rel,5,2,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
71004340,2414658,Who is wearing the cap?,child,query,rel,5,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,attribute,1
5350246,2317788,Which type of vehicle is in the picture?,bus,query,cat,5,1,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
856531,2406525,What is on the countertop?,pizza,query,rel,10,7,7,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11517298,2332363,What device is to the right of the computer?,laptop,query,rel,5,1,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12513287,2370447,What's the fence made of?,metal,query,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
1669167,2379799,Who is standing on the man on the right?,people,query,rel,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,none,0
2889095,2345390,Who plays the game?,couple,query,rel,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
12411144,2368336,Is there a horse to the left of the flag on the building?,yes,verify,rel,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13775870,2360273,Is the woman to the right or to the left of the person that is holding the food?,right,choose,rel,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,none,0
901892,2416225,What is the wall before?,fence,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10584214,2408730,What's on the water?,boats,query,rel,5,1,0,1,0,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
15515610,2402975,Does the skier in front of the fence look young?,yes,verify,attr,5,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1300543,4900,Is there a cabinet to the right of the desk that is to the right of the piano?,yes,verify,rel,5,1,1,0,0,1,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1683026,2370783,What vehicle is to the left of the pillow?,car,query,rel,5,2,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
7142472,2392341,Which room is it?,bathroom,query,global,5,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
3288509,1159909,What device is the phone in front of?,monitor,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6580907,2395431,Is the black bag to the left of the man that is wearing jeans?,yes,verify,rel,5,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,spatial,1
16806732,2393683,Who wears a shirt?,boy,query,rel,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,1,attribute,1
19637714,2321955,Is the bowl to the right or to the left of the utensil in the bathtub?,right,choose,rel,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
424393,2408998,Is the floor both metallic and blue?,no,logical,attr,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14755202,2317677,What is the person in front of the child wearing?,dress,query,rel,5,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
13110391,2339126,On which side is the person?,left,query,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4938730,2372032,Who do you think is on the skateboard?,boy,query,rel,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
10744302,2343858,What is the appliance to the right of the tablecloth that is to the right of the shelf?,dryer,query,rel,5,0,0,0,0,1,0,0,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10991090,713064,Who is standing?,child,query,cat,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
18447668,2356442,What is the piece of furniture that is not antique?,desk,query,cat,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1553866,2404068,"What clothing items are blue, the jeans or the trousers?",jeans,choose,cat,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
3830900,2399312,Is there a donkey near the white wall?,yes,verify,rel,5,1,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
19757675,2385218,Is the woman to the right or to the left of the person that is walking to the plane?,left,choose,rel,5,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1935732,2332477,Is the man wearing jeans?,yes,verify,rel,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
171014433,2412343,Is the clock different in color than the door?,yes,compare,attr,5,0,0,0,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
19621255,2401550,Do you see either any small kites or motorcycles?,yes,logical,obj,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17811046,2342512,Which color is the train the walkway is above?,red,query,attr,5,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,counting,1
589677,2384680,Are there any elephants?,no,verify,obj,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
3944157,2394103,What kind of baked good is the sauce inside of?,bun,query,rel,5,3,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
8892032,2350955,What is in front of the building?,sidewalk,query,rel,5,0,0,0,0,2,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
10647931,2379637,Does the vehicle to the left of the person have black color?,yes,verify,attr,5,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
10683181,2412363,Do you see any cucumbers to the right of the dip?,yes,verify,rel,5,2,2,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
151001153,2411612,Is there a skateboard or a bench in the photo?,no,logical,obj,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
17344138,2403637,Is the floor dotted or checkered?,dotted,choose,attr,5,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
5425475,2354950,What's the cross on?,dome,query,rel,5,3,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1977886,2387086,How tall is the grass the sheep is on?,short,query,attr,5,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16259181,2366060,Is the tree in front or behind the giraffe the spots are on?,behind,choose,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12772847,2342151,What color is the bowl that the food is to the right of?,black,query,attr,5,1,1,0,0,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
181002441,2397824,Are the tomatoes on a pizza?,yes,verify,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7163584,2369851,Is the shirt checkered or striped?,checkered,choose,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
18234677,2325219,Where is the car parked?,platform,query,rel,5,1,0,1,0,2,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,object_existence,1
19839718,2407347,Is the small animal to the right of the giraffe that is eating leaves?,no,verify,rel,5,2,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
5305084,2371405,What is the blueberry in?,yogurt,query,rel,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15970102,2399458,Do you see any lamp there?,yes,verify,obj,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17560407,2359451,Does the flag to the right of the other flag look blue and small?,yes,logical,attr,5,1,1,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11513974,2411741,What color is the t-shirt?,red,query,attr,5,2,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11968917,2365435,Is there a pillow to the left of the lamp that is on the end table?,no,verify,rel,5,3,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
161036607,2368963,Is the curtain to the right of the drawer open and blue?,no,logical,attr,5,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
4512825,2316595,Are there either any cabinets or microwaves in the image?,yes,logical,obj,5,1,1,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
738355,2631,What animal is small?,alligator,query,cat,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19971163,4648,Is the stove on the left side?,yes,verify,attr,5,1,1,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1860637,2403460,What is the guy in front of?,refrigerator,query,rel,5,1,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
1361674,2376851,"On what kind of fruit is the cream, a banana or a pear?",banana,choose,rel,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
19743234,1592305,Is the truck to the left of a motorcycle?,no,verify,rel,5,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8125409,2369744,Is that bus red or white?,white,choose,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
16413712,2409066,Is the large book to the left or to the right of the lamp that the bed is in front of?,right,choose,rel,5,1,1,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12414650,107935,Do you see any fences or trains?,yes,logical,obj,6,2,2,0,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,none,0
12755010,2416649,Is the bottle to the right of a napkin?,no,verify,rel,5,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
283324,2330700,Is the bread in the top part of the photo?,yes,verify,attr,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
3680577,2345079,Who is wearing the shirt?,woman,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1250757,2342742,Which side of the image is the blue bucket on?,left,query,attr,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
729347,2391042,What's located on top of the table?,cups,query,rel,5,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
2548381,2405421,What's located on top of the microwave?,bowl,query,rel,5,1,0,1,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
15431625,2344297,Who is wearing pants?,woman,query,rel,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
2819690,2413434,Is there a boat on the water?,yes,verify,rel,5,3,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
14276873,2360695,Is it indoors?,yes,verify,global,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
17123574,2350516,Is the sky both cloudy and blue?,no,logical,attr,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
15354292,2385988,What do the people to the right of the man ride on?,carriage,query,rel,5,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
13474064,2411400,Does the plate on the table look blue?,no,verify,attr,5,2,2,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8335755,2366004,The shirt is of what color?,blue,query,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12488060,2354593,Was this image taken in a beach?,yes,verify,global,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
14789011,2357112,Do the plates that are to the left of the chocolate look brown?,yes,verify,attr,5,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
6388948,2368683,What is the train in front of?,hill,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1859305,2392847,What kind of furniture is made of wood?,cupboard,query,cat,5,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
8816126,2375806,Do you see any shelves to the right of the pot?,no,verify,rel,5,2,2,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1186084,2391692,Is the laptop computer to the right of a keyboard?,yes,verify,rel,5,1,1,0,0,1,1,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
162328,2399406,Which kind of animal is it?,horse,query,cat,5,3,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
565540,2320261,What's the fork on?,napkin,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16160707,2366184,Is the color of the phone the same as the jacket?,no,compare,attr,5,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,attribute,1
18382531,2377976,Are there either cups or chairs in the image?,no,logical,obj,5,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
154701,2357415,What is covered by the ground?,water,query,rel,5,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
7616938,2354000,Who is wearing a scarf?,lady,query,rel,5,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1495002,2397743,Are both the door of the building and the post made of the same material?,no,compare,attr,5,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,object_existence,1
7337724,2350709,What is the device that the person in front of the mirror is holding?,camera,query,rel,5,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
5473450,2339910,What type of vegetable is to the right of the tomato?,spinach,query,rel,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15905473,2317694,Do you see any flamingoes to the right of the animals near the water?,yes,verify,rel,5,2,2,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12553056,2402704,What kind of furniture in this scene is not red?,table,query,cat,5,1,1,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15478353,2390633,Are there any people to the left of the bag the woman is with?,no,verify,rel,5,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,spatial,1
93955,2414600,Is there any window in the picture that is not open?,yes,verify,obj,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
